date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:23	213925/213925	---M-Z	200	added ('OK')	text/html	etag:W/%227202a6871bfc730cf2786f265e42e065%22	https://betashop-theme.mysapo.net/collections/all/dieu-hoa-nhiet-do	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/dieu-hoa-nhiet-do.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:23	210310/210310	---M-Z	200	added ('OK')	text/html	etag:W/%22b15a78f58490395a6b7ea773c87ef8e7%22	https://betashop-theme.mysapo.net/collections/all/may-giat	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-giat.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:23	188952/188952	---M-Z	200	added ('OK')	text/html	etag:W/%22980107c507791ba4fb57438f6d5ab262%22	https://betashop-theme.mysapo.net/collections/all/may-in	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-in.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:23	177749/177749	---M-Z	200	added ('OK')	text/html	etag:W/%224712f7d4a0a083947d8c9be3edfd4657%22	https://betashop-theme.mysapo.net/collections/all/may-pha-ca-phe	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-pha-ca-phe.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:24	179988/179988	---M-Z	200	added ('OK')	text/html	etag:W/%2220717db8561ce88e9164f2e19393e8ac%22	https://betashop-theme.mysapo.net/collections/all/may-tinh-bang	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-tinh-bang.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:25	188988/188988	---M-Z	200	added ('OK')	text/html	etag:W/%22f029c3e3addac713fe6ed091309c9aad%22	https://betashop-theme.mysapo.net/collections/all/may-van-phong	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-van-phong.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:25	177717/177717	---M-Z	200	added ('OK')	text/html	etag:W/%22d0010a754ad8a7a0915e2ccbd8e9498f%22	https://betashop-theme.mysapo.net/collections/all/may-xay-sinh-to	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-xay-sinh-to.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:25	177713/177713	---M-Z	200	added ('OK')	text/html	etag:W/%22b16041588f0065c70581ada62f285c56%22	https://betashop-theme.mysapo.net/collections/all/may-xay-thit	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/may-xay-thit.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:26	179905/179905	---M-Z	200	added ('OK')	text/html	etag:W/%2278ffdc8d6fb6d1a188f9be42ebe1ba50%22	https://betashop-theme.mysapo.net/collections/all/quat	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/quat.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:26	200046/200046	---M-Z	200	added ('OK')	text/html	etag:W/%228ce07cc02258e5857d23a33612e35264%22	https://betashop-theme.mysapo.net/collections/all/tivi	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/tivi.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:26	194005/194005	---M-Z	200	added ('OK')	text/html	etag:W/%2216ba374fb65e43af3b0b6682298bef51%22	https://betashop-theme.mysapo.net/collections/all/tu-lanh	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all/tu-lanh.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:27	251527/251527	---M-Z	200	added ('OK')	text/html	etag:W/%22a4bc8e51c2fc7e668aaa480725f9648f%22	https://betashop-theme.mysapo.net/collections/san-pham-noi-bat	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/san-pham-noi-bat.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:27	195934/195934	---M-Z	200	added ('OK')	text/html	etag:W/%220473b6ea97d67416d4c4f48df9136088%22	https://betashop-theme.mysapo.net/may-giat-lg-wd-35600	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-giat-lg-wd-35600.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:27	196750/196750	---M-Z	200	added ('OK')	text/html	etag:W/%22c1ecf5d075b8d0cd9e774dade06087f2%22	https://betashop-theme.mysapo.net/may-giat-lg-wf-s8019db	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-giat-lg-wf-s8019db.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:28	196508/196508	---M-Z	200	added ('OK')	text/html	etag:W/%22f3c9b675e4d21dbeba16d0c7f1363217%22	https://betashop-theme.mysapo.net/dieu-hoa-nhiet-do-lg-s09ena	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoa-nhiet-do-lg-s09ena.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:28	198626/198626	---M-Z	200	added ('OK')	text/html	etag:W/%22dbd08bc423b7ffe067bbd6a12975054b%22	https://betashop-theme.mysapo.net/dieu-hoa-daikin-ftks25gvmv-rks25gvmv	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoa-daikin-ftks25gvmv-rks25gvmv.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:28	195760/195760	---M-Z	200	added ('OK')	text/html	etag:W/%22af5725778e20eef13cce6970dcc64c8d%22	https://betashop-theme.mysapo.net/dieu-hoa-reetech-rt9-dd-rc9-dd	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoa-reetech-rt9-dd-rc9-dd.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:29	196619/196619	---M-Z	200	added ('OK')	text/html	etag:W/%22867367d9fa68d668c836a0c817ae489d%22	https://betashop-theme.mysapo.net/dieu-hoa-reetech-rt12-dd-rc12-dd	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoa-reetech-rt12-dd-rc12-dd.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:29	198440/198440	---M-Z	200	added ('OK')	text/html	etag:W/%22df1bb110c6ed09757321453c28910dd5%22	https://betashop-theme.mysapo.net/samsung-ar12jcfssurnsv	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/samsung-ar12jcfssurnsv.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:29	199440/199440	---M-Z	200	added ('OK')	text/html	etag:W/%22ad7a83812945ba8a9b7be16d04f58825%22	https://betashop-theme.mysapo.net/dieu-hoa-daikin-ftkc25pvmv-rkc25pvmv	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoa-daikin-ftkc25pvmv-rkc25pvmv.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:29	196320/196320	---M-Z	200	added ('OK')	text/html	etag:W/%2287de9429c4681c5d5bbc15e0934f5f1d%22	https://betashop-theme.mysapo.net/hifi-sony-ht-ct370-bcsp1	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/hifi-sony-ht-ct370-bcsp1.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:30	196327/196327	---M-Z	200	added ('OK')	text/html	etag:W/%22c643f22d775023f464d28fc22535191b%22	https://betashop-theme.mysapo.net/loa-sony-ssshake88p-mea	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/loa-sony-ssshake88p-mea.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:30	194210/194210	---M-Z	200	added ('OK')	text/html	etag:W/%22d797bf2559ee3944126812de98353e6d%22	https://betashop-theme.mysapo.net/sharp-gx-bt9h	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/sharp-gx-bt9h.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:31	252572/252572	---M-Z	200	added ('OK')	text/html	etag:W/%22dd95377ddb6b5dc2f3f1fb1216c7e205%22	https://betashop-theme.mysapo.net/collections/all?view=grid	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/allb92a.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:31	254140/254140	---M-Z	200	added ('OK')	text/html	etag:W/%22fb650f2868923722c93ff8d79dc07e2b%22	https://betashop-theme.mysapo.net/collections/all?view=list	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/alld1fd.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:31	252012/252012	---M-Z	200	added ('OK')	text/html	etag:W/%226bb4d7c9f93f82c56a64ef8f86359109%22	https://betashop-theme.mysapo.net/collections/all?page=2	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all4658.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:32	252302/252302	---M-Z	200	added ('OK')	text/html	etag:W/%22561384ef64f876031669202264929420%22	https://betashop-theme.mysapo.net/collections/all?page=3	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all9ba9.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:32	253417/253417	---M-Z	200	added ('OK')	text/html	etag:W/%22cbdbb8d925ef63c352fd263e2897d586%22	https://betashop-theme.mysapo.net/collections/all?page=4	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/allfdb0.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:32	252553/252553	---M-Z	200	added ('OK')	text/html	etag:W/%226c6eb7667ac19991065c621a0de48a7a%22	https://betashop-theme.mysapo.net/collections/all?page=5	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/allaf4d.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:33	252462/252462	---M-Z	200	added ('OK')	text/html	etag:W/%22d49a9d0359e8e0abe5a9d6e82799e52a%22	https://betashop-theme.mysapo.net/collections/all?page=6	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/allc575.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:33	0/-1	---M--	302	error ('')			https://betashop-theme.mysapo.net/checkout	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/checkout.6e.delayed	(from https://betashop-theme.mysapo.net/collections/all)
10:33:34	231602/231602	---M-Z	200	added ('OK')	text/html	etag:W/%2252457ee24c4151d7fb49786ba7db1af1%22	https://betashop-theme.mysapo.net/collections/all?page=7	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/collections/all235c.html	(from https://betashop-theme.mysapo.net/collections/all)
10:33:34	242415/242415	---M-Z	200	added ('OK')	text/html	etag:W/%2262e5f4c90aed5f7cf48a6d65c8b6ec32%22	https://betashop-theme.mysapo.net/tivi?view=grid	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tivib92a.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:34	243723/243723	---M-Z	200	added ('OK')	text/html	etag:W/%225fb7ea069278ed333b5dfff3122145c1%22	https://betashop-theme.mysapo.net/tivi?view=list	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tivid1fd.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:34	198809/198809	---M-Z	200	added ('OK')	text/html	etag:W/%22fbf48675666cd8ec0b2f62c050591b1d%22	https://betashop-theme.mysapo.net/tv-led-lg-24lb450a-24-inches	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tv-led-lg-24lb450a-24-inches.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:35	200572/200572	---M-Z	200	added ('OK')	text/html	etag:W/%221923e519f52bbf0f9f6dc3149a30cb68%22	https://betashop-theme.mysapo.net/tv-3d-led-samsung-40-inch	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tv-3d-led-samsung-40-inch.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:35	198040/198040	---M-Z	200	added ('OK')	text/html	etag:W/%22abdf2d3e75cadff2e1172beb5e513754%22	https://betashop-theme.mysapo.net/tivi-led-sony-kdl-32r300c-32-inch	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tivi-led-sony-kdl-32r300c-32-inch.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:35	201862/201862	---M-Z	200	added ('OK')	text/html	etag:W/%22d9ccd54b7a360174d5ee316f2ba78df9%22	https://betashop-theme.mysapo.net/tivi-led-sony-43w800c	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tivi-led-sony-43w800c.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:35	197596/197596	---M-Z	200	added ('OK')	text/html	etag:W/%227530bb6b21f6320bb7bdd677d3c07892%22	https://betashop-theme.mysapo.net/smart-tivi-led-sony-kdl-40w700c	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/smart-tivi-led-sony-kdl-40w700c.html	(from https://betashop-theme.mysapo.net/tivi)
10:33:35	0/-1	---M--	302	error ('')			https://betashop-theme.mysapo.net/checkout	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/checkout.76.delayed	(from https://betashop-theme.mysapo.net/tivi)
10:33:36	242587/242587	---M-Z	200	added ('OK')	text/html	etag:W/%22af9a643636131fb027f4d7eae267fa4c%22	https://betashop-theme.mysapo.net/tu-lanh?view=grid	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanhb92a.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:37	243858/243858	---M-Z	200	added ('OK')	text/html	etag:W/%22603560bdfe61e380d4f5df7911f61646%22	https://betashop-theme.mysapo.net/tu-lanh?view=list	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanhd1fd.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:37	198176/198176	---M-Z	200	added ('OK')	text/html	etag:W/%221e492ca907294f107a251dfbdd5b988a%22	https://betashop-theme.mysapo.net/tu-lanh-sbs-lg-gr-b217cpc	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-sbs-lg-gr-b217cpc.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:37	199038/199038	---M-Z	200	added ('OK')	text/html	etag:W/%22728e30fa8a8e9a0e71ac38702c92d3b9%22	https://betashop-theme.mysapo.net/tu-lanh-2-cua-samsung-rt38feakdsl-sv-372l	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-2-cua-samsung-rt38feakdsl-sv-372l.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:37	198364/198364	---M-Z	200	added ('OK')	text/html	etag:W/%22a2fdeecabebf9d64d3278556dd4abe93%22	https://betashop-theme.mysapo.net/tu-lanh-hitachi-v720pg1x-sts	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-hitachi-v720pg1x-sts.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:37	198637/198637	---M-Z	200	added ('OK')	text/html	etag:W/%225b662bb0d4c0ae9a0e65a2061b2496bc%22	https://betashop-theme.mysapo.net/tu-lanh-hitachi-r-w660fpgv3x-gbw	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-hitachi-r-w660fpgv3x-gbw.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:38	195415/195415	---M-Z	200	added ('OK')	text/html	etag:W/%22d19107522083c48a99299ccb8b618da6%22	https://betashop-theme.mysapo.net/tu-lanh-electrolux-etb2102pe-rvn	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-electrolux-etb2102pe-rvn.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:38	195743/195743	---M-Z	200	added ('OK')	text/html	etag:W/%22af9b644ebc3b8bc92309ad13ab799daa%22	https://betashop-theme.mysapo.net/tu-lanh-samsung-rt35faucdgl	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-samsung-rt35faucdgl.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:38	196694/196694	---M-Z	200	added ('OK')	text/html	etag:W/%22bfc16a6c2a02984d9608f46b4228ae21%22	https://betashop-theme.mysapo.net/tu-lanh-samsung-rsa1wtsl1	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-samsung-rsa1wtsl1.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:39	195462/195462	---M-Z	200	added ('OK')	text/html	etag:W/%228253f684fb0597470ea5145ac1d3bc7d%22	https://betashop-theme.mysapo.net/tu-lanh-samsung-rs552nruasl	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-samsung-rs552nruasl.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:39	0/-1	---M--	302	error ('')			https://betashop-theme.mysapo.net/checkout	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/checkout.82.delayed	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:39	197503/197503	---M-Z	200	added ('OK')	text/html	etag:W/%221fa1df513280bf91453111c6d31fef48%22	https://betashop-theme.mysapo.net/tu-lanh-samsung-rt43h5231sl-sv	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/tu-lanh-samsung-rt43h5231sl-sv.html	(from https://betashop-theme.mysapo.net/tu-lanh)
10:33:40	242250/242250	---M-Z	200	added ('OK')	text/html	etag:W/%22c3cda2ceddc1a3b714ddd4daf7af002e%22	https://betashop-theme.mysapo.net/may-giat?view=grid	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-giatb92a.html	(from https://betashop-theme.mysapo.net/may-giat)
10:33:40	243577/243577	---M-Z	200	added ('OK')	text/html	etag:W/%2268fddca192abf16a659d036e47f67eb4%22	https://betashop-theme.mysapo.net/may-giat?view=list	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-giatd1fd.html	(from https://betashop-theme.mysapo.net/may-giat)
10:33:40	0/-1	---M--	302	error ('')			https://betashop-theme.mysapo.net/checkout	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/checkout.86.delayed	(from https://betashop-theme.mysapo.net/may-giat)
10:33:41	200315/200315	---M-Z	200	added ('OK')	text/html	etag:W/%222a00e740abd209a448e175768c15d22b%22	https://betashop-theme.mysapo.net/may-giat-samsung-7-5kg	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-giat-samsung-7-5kg.html	(from https://betashop-theme.mysapo.net/may-giat)
10:33:41	242904/242904	---M-Z	200	added ('OK')	text/html	etag:W/%22ed8c48eaada52cc2693b3f9728b45a93%22	https://betashop-theme.mysapo.net/dieu-hoa?view=grid	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoab92a.html	(from https://betashop-theme.mysapo.net/dieu-hoa)
10:33:41	244242/244242	---M-Z	200	added ('OK')	text/html	etag:W/%22a9233ba0df7e9b81a23a781e09ebab95%22	https://betashop-theme.mysapo.net/dieu-hoa?view=list	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoad1fd.html	(from https://betashop-theme.mysapo.net/dieu-hoa)
10:33:42	0/-1	---M--	302	error ('')			https://betashop-theme.mysapo.net/checkout	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/checkout.8a.delayed	(from https://betashop-theme.mysapo.net/dieu-hoa)
10:33:42	197107/197107	---M-Z	200	added ('OK')	text/html	etag:W/%22b6f8de8f0bb2276e8a06e7a324ef9b3d%22	https://betashop-theme.mysapo.net/dieu-hoa-2-chieu-daikin-r410-ftxs25gvmv	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/dieu-hoa-2-chieu-daikin-r410-ftxs25gvmv.html	(from https://betashop-theme.mysapo.net/dieu-hoa)
10:33:43	242563/242563	---M-Z	200	added ('OK')	text/html	etag:W/%223882b85969c3da1278a7ec47737295ec%22	https://betashop-theme.mysapo.net/gia-dung?view=grid	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/gia-dungb92a.html	(from https://betashop-theme.mysapo.net/gia-dung)
10:33:43	243849/243849	---M-Z	200	added ('OK')	text/html	etag:W/%22ba53e50340f19161e180faf9e678b44e%22	https://betashop-theme.mysapo.net/gia-dung?view=list	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/gia-dungd1fd.html	(from https://betashop-theme.mysapo.net/gia-dung)
10:33:43	199282/199282	---M-Z	200	added ('OK')	text/html	etag:W/%22666326c792fa0586beec387894e3c3d8%22	https://betashop-theme.mysapo.net/may-pha-ca-phe-philips	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-pha-ca-phe-philips.html	(from https://betashop-theme.mysapo.net/gia-dung)
10:33:44	194597/194597	---M-Z	200	added ('OK')	text/html	etag:W/%22b54fb2bfbce22ee9d5074c9b62da77c3%22	https://betashop-theme.mysapo.net/may-ep-trai-cay-zelmer	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-ep-trai-cay-zelmer.html	(from https://betashop-theme.mysapo.net/gia-dung)
10:33:44	196568/196568	---M-Z	200	added ('OK')	text/html	etag:W/%22af4ba4f316cbe1ffdd76dbea1f5d371c%22	https://betashop-theme.mysapo.net/am-dien-den	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/am-dien-den.html	(from https://betashop-theme.mysapo.net/gia-dung)
10:33:44	197539/197539	---M-Z	200	added ('OK')	text/html	etag:W/%22a6dd488af5eeb25dba21713154ad8529%22	https://betashop-theme.mysapo.net/may-ep-trai-cay-jeb-6521w	C:/Users/admin/Downloads/muon-theme/betashop-theme.mysapo.net/may-ep-trai-cay-jeb-6521w.html	(from https://betashop-theme.mysapo.net/gia-dung)
